pv,wind,hydro,demand_el,demand_heat,demand_cooking,biomass_usage,fuel_oil_usage
0.0,0.085,0.78,8.34121539489392e-05,0.0001223742662499,0.0001223742662499,1,1
0.0,0.113,0.78,8.39402514843565e-05,0.0001275238828992,0.0001275238828992,1,1
0.073,0.082,0.78,8.12622859176599e-05,0.0001496218772794,0.0001496218772794,1,1
0.257,0.038,0.78,8.90440586330988e-05,0.0001982253937061,0.0001982253937061,1,1
0.425,0.02,0.78,0.000103929594970119,0.0002450712916351,0.0002450712916351,1,1
0.549,0.011,0.78,0.000108515525826065,0.0002432213000563,0.0002432213000563,1,1
0.634,0.004,0.78,0.000114345041200896,0.000240851802103,0.000240851802103,1,1
0.677,0.001,0.78,0.000123489646265799,0.000229328209731,0.000229328209731,1,1
0.669,0.0,0.78,0.000122951327487761,0.0002195872060478,0.0002195872060478,1,1
0.614,0.0,0.78,0.000119884954701467,0.0002084500970054,0.0002084500970054,1,1
0.528,0.036,0.79,0.000122062079379736,0.0002010897549403,0.0002010897549403,1,1
0.402,0.15,0.79,0.000116811767753426,0.0001990272317303,0.0001990272317303,1,1
0.217,0.249,0.79,0.000115189997257564,0.0001987028661251,0.0001987028661251,1,1
0.027,0.308,0.79,0.000117990617735712,0.0001966733401271,0.0001966733401271,1,1
0.0,0.285,0.79,0.000120375574347274,0.0002023518559778,0.0002023518559778,1,1
0.0,0.177,0.79,0.000127172700690226,0.0002067700672004,0.0002067700672004,1,1
0.0,0.071,0.79,0.000126280045501327,0.0001998140265159,0.0001998140265159,1,1
0.0,0.017,0.79,0.000148879212936312,0.0001987461242163,0.0001987461242163,1,1
0.0,0.006,0.79,0.000161955589329419,0.0001925085288841,0.0001925085288841,1,1
0.0,0.009,0.79,0.000159550190232615,0.0001792890119642,0.0001792890119642,1,1
0.0,0.019,0.79,0.000144981512416845,0.0001453470813913,0.0001453470813913,1,1
0.0,0.035,0.8,0.000120978627661912,0.0001235708137263,0.0001235708137263,1,1
0.0,0.057,0.8,0.000107721675982502,8.893923779358758e-05,8.893923779358758e-05,1,1
0.0,0.084,0.8,9.86213629689565e-05,0.0001020291810245,0.0001020291810245,1,1
0.0,0.119,0.8,9.31700335711008e-05,0.0001000743392885,0.0001000743392885,1,1
0.0,0.158,0.8,9.09213601944854e-05,0.0001090680475408,0.0001090680475408,1,1
0.176,0.146,0.8,9.29962724465442e-05,0.000141205688293,0.000141205688293,1,1
0.373,0.094,0.8,0.000100611098199174,0.0002001280038336,0.0002001280038336,1,1
0.524,0.144,0.8,0.000111053801076941,0.0002005403732855,0.0002005403732855,1,1
0.643,0.082,0.8,0.000111598934016727,0.000197506173699,0.000197506173699,1,1
0.711,0.021,0.8,0.000113452386011998,0.0001819211027357,0.0001819211027357,1,1
0.74,0.001,0.8,0.000118355175389194,0.0001732926733906,0.0001732926733906,1,1
0.724,0.0,0.8,0.000120794645294734,0.0001585658331422,0.0001585658331422,1,1
0.624,0.0,0.8,0.000118545971918119,0.0001538683653695,0.0001538683653695,1,1
0.482,0.0,0.8,0.000118842387954127,0.0001524130854052,0.0001524130854052,1,1
0.271,0.019,0.8,0.000110478004409293,0.0001455603345675,0.0001455603345675,1,1
0.102,0.112,0.8,0.000114144023429351,0.0001461911913099,0.0001461911913099,1,1
0.016,0.242,0.8,0.000112494996286499,0.0001499878158078,0.0001499878158078,1,1
0.0,0.266,0.8,0.000116133758659568,0.0001574835231163,0.0001574835231163,1,1
0.0,0.14,0.8,0.000118252962962984,0.0001646593453103,0.0001646593453103,1,1
0.0,0.05,0.8,0.000120007609612919,0.0001721617648385,0.0001721617648385,1,1
0.0,0.022,0.8,0.000146896291867842,0.0001755633965528,0.0001755633965528,1,1
0.0,0.037,0.8,0.000155676339279264,0.0001758540393371,0.0001758540393371,1,1
0.0,0.118,0.8,0.000151983063612216,0.0001638239302317,0.0001638239302317,1,1
0.0,0.232,0.8,0.000143335892354868,0.0001292710412403,0.0001292710412403,1,1
0.0,0.334,0.79,0.00011729898031836,0.0001038729962597,0.0001038729962597,1,1
0.0,0.407,0.79,0.000101909196012038,7.087685685613345e-05,7.087685685613345e-05,1,1
0.0,0.43,0.79,9.59195478361443e-05,7.612408949634197e-05,7.612408949634197e-05,1,1
0.0,0.436,0.79,9.67508755693173e-05,7.815024048938507e-05,7.815024048938507e-05,1,1
0.0,0.432,0.79,9.39945471425265e-05,8.432159191973001e-05,8.432159191973001e-05,1,1
0.166,0.354,0.79,9.35550337098244e-05,0.0001051966318283,0.0001051966318283,1,1
0.379,0.18,0.79,9.88632657109864e-05,0.0001465188097354,0.0001465188097354,1,1
0.543,0.283,0.79,0.000113438757688503,0.0001746853057373,0.0001746853057373,1,1
0.657,0.296,0.79,0.000111278668414603,0.000179029522334,0.000179029522334,1,1
0.725,0.164,0.79,0.000116709555327216,0.0001737816356956,0.0001737816356956,1,1
0.75,0.068,0.79,0.000121121725058606,0.0001591204097417,0.0001591204097417,1,1
0.732,0.018,0.79,0.000122355088334871,0.0001477660910137,0.0001477660910137,1,1
0.675,0.002,0.78,0.000119424998783523,0.0001408673773934,0.0001408673773934,1,1
0.575,0.0,0.78,0.000118068980595807,0.0001360467469324,0.0001360467469324,1,1
0.428,0.003,0.78,0.000111895350052735,0.0001318434012384,0.0001318434012384,1,1
0.234,0.038,0.78,0.000113476235578113,0.0001321406335833,0.0001321406335833,1,1
0.031,0.149,0.78,0.000113142341652495,0.000134737907227,0.000134737907227,1,1
0.0,0.238,0.78,0.000119844069730983,0.0001409037096985,0.0001409037096985,1,1
0.0,0.206,0.78,0.00012015752117136,0.0001485152029068,0.0001485152029068,1,1
0.0,0.144,0.78,0.000120177963656602,0.0001499910659732,0.0001499910659732,1,1
0.0,0.104,0.78,0.000145461910820031,0.0001491355262259,0.0001491355262259,1,1
0.0,0.08,0.78,0.000158548508455759,0.0001406181463983,0.0001406181463983,1,1
0.0,0.08,0.78,0.000148691823488261,0.0001257943213292,0.0001257943213292,1,1
0.0,0.105,0.77,0.000141915139630552,0.0001002081634393,0.0001002081634393,1,1
0.0,0.155,0.77,0.000120719689515514,8.043259925366381e-05,8.043259925366381e-05,1,1
0.0,0.231,0.77,0.000104965347555711,6.603392335696794e-05,6.603392335696794e-05,1,1
0.0,0.308,0.77,9.86622479394404e-05,7.093776337320589e-05,7.093776337320589e-05,1,1
0.0,0.375,0.77,9.33506088574048e-05,7.274537980985571e-05,7.274537980985571e-05,1,1
0.0,0.432,0.77,9.03455635268369e-05,7.857145301310395e-05,7.857145301310395e-05,1,1
0.18,0.369,0.77,9.20899889341507e-05,9.822734751501756e-05,9.822734751501756e-05,1,1
0.38,0.182,0.77,9.90029560268064e-05,0.0001370904507475,0.0001370904507475,1,1
0.534,0.18,0.77,0.000112624465359698,0.0001631970496482,0.0001631970496482,1,1
0.64,0.047,0.77,0.000117275130752244,0.000166855313206,0.000166855313206,1,1
0.709,0.001,0.77,0.000116900351856141,0.0001618258220732,0.0001618258220732,1,1
0.738,0.0,0.76,0.000121295486183162,0.0001482549674053,0.0001482549674053,1,1
0.724,0.0,0.76,0.000123370398435221,0.0001377538625324,0.0001377538625324,1,1
0.667,0.0,0.76,0.000122286946717397,0.0001313519131503,0.0001313519131503,1,1
0.567,0.004,0.76,0.000123670221552103,0.0001269280931745,0.0001269280931745,1,1
0.42,0.082,0.76,0.000118849202115875,0.0001230895060897,0.0001230895060897,1,1
0.227,0.268,0.76,0.000119820220164868,0.0001234102512586,0.0001234102512586,1,1
0.03,0.436,0.76,0.000116038360395105,0.0001258946731514,0.0001258946731514,1,1
0.0,0.413,0.76,0.00011691738726051,0.0001316994909375,0.0001316994909375,1,1
0.0,0.274,0.76,0.000122300575040892,0.0001388282821535,0.0001388282821535,1,1
0.0,0.145,0.76,0.000124617390034981,0.0001403215142956,0.0001403215142956,1,1
0.0,0.058,0.76,0.000150146647021314,0.0001396335603294,0.0001396335603294,1,1
0.0,0.017,0.75,0.000163240058818788,0.0001318086792142,0.0001318086792142,1,1
0.0,0.006,0.75,0.000160701783567912,0.0001179038983602,0.0001179038983602,1,1
0.0,0.006,0.75,0.000144497706932786,9.382529738340295e-05,9.382529738340295e-05,1,1
0.0,0.01,0.75,0.000123792876463555,7.508604212809319e-05,7.508604212809319e-05,1,1
0.0,0.015,0.76,0.000108127118606467,8.208515023535558e-05,8.208515023535558e-05,1,1
0.0,0.019,0.76,9.98410979217267e-05,8.813272771109062e-05,8.813272771109062e-05,1,1
0.0,0.018,0.76,9.64953445037928e-05,9.062523145853288e-05,9.062523145853288e-05,1,1
0.0,0.018,0.76,9.54187069477163e-05,9.765212232283988e-05,9.765212232283988e-05,1,1
0.173,0.035,0.76,9.53505653302431e-05,0.0001214830637741,0.0001214830637741,1,1
0.371,0.015,0.76,0.000102178355401057,0.0001687364468912,0.0001687364468912,1,1
0.529,0.001,0.76,0.000115922519645401,0.0002016569747993,0.0002016569747993,1,1
0.639,0.0,0.75,0.000118348361227447,0.0002073245111883,0.0002073245111883,1,1
0.705,0.0,0.75,0.000119874733458846,0.0002014583465369,0.0002014583465369,1,1
0.72,0.0,0.75,0.000127452081321866,0.0001843204249324,0.0001843204249324,1,1
0.706,0.0,0.75,0.000126048364001918,0.0001710290811725,0.0001710290811725,1,1
0.645,0.0,0.75,0.000133755180938136,0.0001629922055429,0.0001629922055429,1,1
0.556,0.032,0.75,0.000133230490483593,0.0001572968460471,0.0001572968460471,1,1
0.41,0.139,0.75,0.000121598716380918,0.0001523007518123,0.0001523007518123,1,1
0.198,0.254,0.75,0.000125775797532025,0.0001525785839464,0.0001525785839464,1,1
0.02,0.328,0.75,0.000126351594199674,0.000155483896383,0.000155483896383,1,1
0.0,0.31,0.75,0.000127394160947014,0.0001625267983772,0.0001625267983772,1,1
0.0,0.216,0.75,0.000126113098538517,0.0001712858446153,0.0001712858446153,1,1
0.0,0.119,0.74,0.000125401018635923,0.0001727941038823,0.0001727941038823,1,1
0.0,0.051,0.74,0.000149891115955789,0.0001716157694903,0.0001716157694903,1,1
0.0,0.025,0.74,0.000163342271244998,0.0001615543725755,0.0001615543725755,1,1
0.0,0.015,0.74,0.00015821461453014,0.0001445282792566,0.0001445282792566,1,1
0.0,0.009,0.74,0.000143162131230311,0.0001152533449929,0.0001152533449929,1,1
0.0,0.002,0.74,0.000123159159421054,9.288312852405849e-05,9.288312852405849e-05,1,1
0.0,0.0,0.74,0.000105612692921706,8.999802379717685e-05,8.999802379717685e-05,1,1
0.0,0.0,0.61,9.76946369713211e-05,9.660444549326688e-05,9.660444549326688e-05,1,1
0.0,0.007,0.61,9.4260299450672e-05,9.945981631685288e-05,9.945981631685288e-05,1,1
0.0,0.04,0.62,9.26828210061675e-05,0.000107056854322,0.000107056854322,1,1
0.092,0.072,0.62,9.28770246159661e-05,0.0001328845633557,0.0001328845633557,1,1
0.263,0.097,0.62,9.56197247192622e-05,0.0001841665664068,0.0001841665664068,1,1
0.486,0.084,0.62,0.000101517381711567,0.0002204951805852,0.0002204951805852,1,1
0.592,0.058,0.62,0.000112457518396889,0.0002272671748237,0.0002272671748237,1,1
0.63,0.049,0.62,0.000116982121797109,0.0002210274948494,0.0002210274948494,1,1
0.634,0.034,0.63,0.00012255951318729,0.0002021035666805,0.0002021035666805,1,1
0.586,0.018,0.63,0.000126188054317738,0.0001874122639293,0.0001874122639293,1,1
0.42,0.017,0.63,0.000128256152408049,0.0001785612963812,0.0001785612963812,1,1
0.268,0.086,0.63,0.00012659008986083,0.0001722191007837,0.0001722191007837,1,1
0.173,0.208,0.63,0.000119469290834881,0.0001666295308321,0.0001666295308321,1,1
0.076,0.263,0.64,0.000114331412877402,0.0001668740033678,0.0001668740033678,1,1
0.005,0.26,0.64,0.000116706148246343,0.0001699682402705,0.0001699682402705,1,1
0.0,0.229,0.64,0.000119438627107018,0.0001776039099858,0.0001776039099858,1,1
0.0,0.182,0.64,0.000119833848488362,0.0001871562860381,0.0001871562860381,1,1
0.0,0.131,0.65,0.000122147256401577,0.0001886364258614,0.0001886364258614,1,1
0.0,0.087,0.65,0.000143945759831253,0.0001871833155491,0.0001871833155491,1,1
0.0,0.068,0.65,0.000157175454863674,0.00017598505992,0.00017598505992,1,1
0.0,0.054,0.66,0.00015180930248766,0.0001574463381231,0.0001574463381231,1,1
0.0,0.033,0.66,0.000139274651953465,0.0001256758925215,0.0001256758925215,1,1
0.0,0.011,0.66,0.000120273361921065,0.0001016100066167,0.0001016100066167,1,1
0.0,0.001,0.67,0.000103779683411677,8.692796955659789e-05,8.692796955659789e-05,1,1
0.0,0.0,0.67,9.76469378390898e-05,9.331873864195677e-05,9.331873864195677e-05,1,1
0.0,0.0,0.67,9.10644575911791e-05,9.602650706606767e-05,9.602650706606767e-05,1,1
0.0,0.0,0.68,8.84784832080713e-05,0.0001034100672005,0.0001034100672005,1,1
0.135,0.0,0.68,8.9783395182683e-05,0.000128482810215,0.000128482810215,1,1
0.324,0.001,0.68,8.9773173940062e-05,0.000178236745912,0.000178236745912,1,1
0.468,0.011,0.69,9.48360961183205e-05,0.0002132350350687,0.0002132350350687,1,1
0.57,0.032,0.69,0.00010314937345005,0.0002195406675686,0.0002195406675686,1,1
0.584,0.037,0.69,0.000109002738390998,0.0002134311197771,0.0002134311197771,1,1
0.625,0.025,0.7,0.000112992430094054,0.0001952078795809,0.0001952078795809,1,1
0.611,0.036,0.7,0.000113227518674336,0.0001810662920716,0.0001810662920716,1,1
0.49,0.076,0.7,0.000117820263692029,0.0001725332754097,0.0001725332754097,1,1
0.412,0.1,0.71,0.000120205220303591,0.0001664484594306,0.0001664484594306,1,1
0.264,0.101,0.71,0.00011671296240809,0.000161096611473,0.000161096611473,1,1
0.126,0.146,0.71,0.000113881678202079,0.0001613586322129,0.0001613586322129,1,1
0.009,0.227,0.72,0.000109626234190878,0.0001643860495815,0.0001643860495815,1,1
0.0,0.261,0.72,0.000106713180043899,0.0001717976485319,0.0001717976485319,1,1
0.0,0.233,0.72,0.000109053844604103,0.0001810461900998,0.0001810461900998,1,1
0.0,0.195,0.73,0.000113326324019672,0.0001825482393771,0.0001825482393771,1,1
0.0,0.167,0.73,0.000141492661602218,0.0001812117641389,0.0001812117641389,1,1
0.0,0.154,0.74,0.000151332311165347,0.0001704642744395,0.0001704642744395,1,1
0.0,0.177,0.74,0.000145952530465838,0.0001525025449143,0.0001525025449143,1,1
0.0,0.204,0.74,0.000132559295551482,0.0001216745350054,0.0001216745350054,1,1
0.0,0.202,0.75,0.000110188402535032,9.823704834266498e-05,9.823704834266498e-05,1,1
0.0,0.155,0.75,9.66963622753387e-05,7.645742968529008e-05,7.645742968529008e-05,1,1
0.0,0.102,0.75,8.88260054571846e-05,8.370486410261093e-05,8.370486410261093e-05,1,1
0.0,0.065,0.76,8.58993229867108e-05,8.078535716044362e-05,8.078535716044362e-05,1,1
0.0,0.044,0.76,8.36472425292217e-05,8.812086864402432e-05,8.812086864402432e-05,1,1
0.111,0.023,0.76,8.44444994536581e-05,0.0001100227410813,0.0001100227410813,1,1
0.283,0.006,0.77,9.26930422487885e-05,0.000149936388144,0.000149936388144,1,1
0.459,0.002,0.77,0.000105306055643077,0.0001775817401954,0.0001775817401954,1,1
0.535,0.0,0.78,0.000108150968172583,0.000180297297495,0.000180297297495,1,1
0.484,0.0,0.78,0.000117707830023199,0.0001762449098072,0.0001762449098072,1,1
0.419,0.0,0.78,0.000124447035991298,0.0001650590308489,0.0001650590308489,1,1
0.31,0.017,0.78,0.000124917213151863,0.0001515347744822,0.0001515347744822,1,1
0.25,0.067,0.78,0.000124430000586929,0.0001426459168763,0.0001426459168763,1,1
0.194,0.103,0.79,0.000126845620926354,0.0001401181426237,0.0001401181426237,1,1
0.128,0.113,0.79,0.00012311827445057,0.0001339690419738,0.0001339690419738,1,1
0.053,0.1,0.79,0.000125394204474175,0.0001335480793698,0.0001335480793698,1,1
0.004,0.07,0.79,0.000121728185454117,0.0001365183334059,0.0001365183334059,1,1
0.0,0.046,0.79,0.000121929203225663,0.0001417678427716,0.0001417678427716,1,1
0.0,0.026,0.79,0.000122964955811256,0.000145937021106,0.000145937021106,1,1
0.0,0.014,0.8,0.000124624204196728,0.0001479011976257,0.0001479011976257,1,1
0.0,0.007,0.8,0.000152197709707257,0.0001477949935057,0.0001477949935057,1,1
0.0,0.002,0.8,0.000163032226885495,0.0001441485493817,0.0001441485493817,1,1
0.0,0.001,0.8,0.000158868774057883,0.0001312925934665,0.0001312925934665,1,1
0.0,0.014,0.8,0.000144521556498901,0.0001037001903741,0.0001037001903741,1,1
0.0,0.082,0.8,0.000124242611138878,8.176300100647974e-05,8.176300100647974e-05,1,1
0.0,0.097,0.8,0.000108764242729842,6.908478380540057e-05,6.908478380540057e-05,1,1
0.0,0.105,0.8,0.000101381098476621,7.893002025931372e-05,7.893002025931372e-05,1,1
0.0,0.145,0.8,9.41342374583466e-05,7.744712462726594e-05,7.744712462726594e-05,1,1
0.0,0.233,0.8,9.29928653656705e-05,8.455147043258094e-05,8.455147043258094e-05,1,1
0.084,0.266,0.8,9.4399989766492e-05,0.0001097108134928,0.0001097108134928,1,1
0.314,0.219,0.8,9.87883099317659e-05,0.0001560104671461,0.0001560104671461,1,1
0.483,0.174,0.8,0.000112246279382722,0.0001578738272833,0.0001578738272833,1,1
0.565,0.13,0.8,0.000115987254182001,0.0001550104883703,0.0001550104883703,1,1
0.601,0.101,0.8,0.000121653229674897,0.0001430732441971,0.0001430732441971,1,1
0.534,0.084,0.8,0.000122825265495436,0.0001360591857363,0.0001360591857363,1,1
0.47,0.082,0.8,0.000125605443488342,0.0001248570038016,0.0001248570038016,1,1
0.428,0.126,0.8,0.000129547436059167,0.0001210555246045,0.0001210555246045,1,1
0.323,0.185,0.8,0.000123033097428729,0.0001198395343973,0.0001198395343973,1,1
0.191,0.218,0.8,0.00012179632707159,0.0001148023456867,0.0001148023456867,1,1
0.086,0.216,0.8,0.000121707742968875,0.0001153834353416,0.0001153834353416,1,1
0.006,0.201,0.8,0.000123172787744549,0.0001184626517568,0.0001184626517568,1,1
0.0,0.154,0.8,0.000125349912422818,0.0001244503172751,0.0001244503172751,1,1
0.0,0.089,0.8,0.000119482919158375,0.000130247173769,0.000130247173769,1,1
0.0,0.045,0.8,0.000121159202948216,0.0001360636079666,0.0001360636079666,1,1
0.0,0.022,0.8,0.000145976380031954,0.0001387391005582,0.0001387391005582,1,1
0.0,0.012,0.8,0.000153195984403239,0.0001386435016297,0.0001386435016297,1,1
0.0,0.009,0.8,0.000155001737266279,0.0001287040571971,0.0001287040571971,1,1
0.0,0.006,0.8,0.000140542086038467,0.0001014295310232,0.0001014295310232,1,1
0.0,0.003,0.8,0.000118924157895095,8.0921015064183e-05,8.0921015064183e-05,1,1
0.0,0.001,0.8,0.000107183357204464,7.911402385934044e-05,7.911402385934044e-05,1,1
0.0,0.0,0.8,0.000101047204551002,8.494775676218914e-05,8.494775676218914e-05,1,1
0.0,0.0,0.8,9.34562283644883e-05,8.732775372333278e-05,8.732775372333278e-05,1,1
0.0,0.001,0.8,9.38787063928221e-05,9.411300901758454e-05,9.411300901758454e-05,1,1
0.106,0.006,0.8,9.28565821307242e-05,0.0001171243402287,0.0001171243402287,1,1
0.306,0.004,0.8,0.000101868311041554,0.0001627412212636,0.0001627412212636,1,1
0.497,0.001,0.8,0.000116399510967713,0.0001944083172308,0.0001944083172308,1,1
0.563,0.001,0.8,0.000117745307912809,0.0001997954464661,0.0001997954464661,1,1
0.585,0.001,0.8,0.000115939555049769,0.0001941225061171,0.0001941225061171,1,1
0.577,0.0,0.8,0.000119111547343147,0.0001776280943409,0.0001776280943409,1,1
0.466,0.001,0.8,0.000122464114922828,0.0001648395873403,0.0001648395873403,1,1
0.425,0.004,0.8,0.000124879735262253,0.0001571011128792,0.0001571011128792,1,1
0.35,0.029,0.8,0.000122351681253997,0.0001516259177728,0.0001516259177728,1,1
0.249,0.058,0.8,0.000114791368795346,0.0001468262164082,0.0001468262164082,1,1
0.136,0.115,0.8,0.000114079288892751,0.000147100080121,0.000147100080121,1,1
0.014,0.201,0.8,0.000114034996841393,0.0001499113774293,0.0001499113774293,1,1
0.0,0.234,0.8,0.000116024732071611,0.0001567107091934,0.0001567107091934,1,1
0.0,0.166,0.8,0.000119390927974787,0.0001651576660024,0.0001651576660024,1,1
0.0,0.085,0.8,0.000123533938317157,0.0001666376842844,0.0001666376842844,1,1
0.0,0.039,0.8,0.000152064833553184,0.0001655272148772,0.0001655272148772,1,1
0.0,0.024,0.8,0.0001609232438247,0.0001558588071758,0.0001558588071758,1,1
0.0,0.017,0.8,0.000159253774196606,0.0001394360719833,0.0001394360719833,1,1
0.0,0.012,0.8,0.000139554032585105,0.0001111906824296,0.0001111906824296,1,1
0.0,0.01,0.8,0.00011845398073453,8.95612665051125e-05,8.95612665051125e-05,1,1
0.0,0.006,0.8,0.00010383760378653,0.0001043536477278,0.0001043536477278,1,1
0.0,0.003,0.8,9.63692825114674e-05,0.000108706533857,0.000108706533857,1,1
0.0,0.001,0.8,9.21513163898766e-05,0.0001115655515611,0.0001115655515611,1,1
0.0,0.001,0.8,9.02467581815007e-05,0.0001180011106124,0.0001180011106124,1,1
0.066,0.001,0.8,9.1916227809594e-05,0.0001384683324276,0.0001384683324276,1,1
0.236,0.0,0.8,0.000100195434332587,0.0001896050251585,0.0001896050251585,1,1
0.468,0.0,0.8,0.000113912341929942,0.0002264578501659,0.0002264578501659,1,1
0.587,0.0,0.81,0.000115445528323089,0.0002331961563746,0.0002331961563746,1,1
0.575,0.0,0.81,0.000120011016693793,0.0002308110785198,0.0002308110785198,1,1
0.567,0.0,0.81,0.0001270466386979,0.0002215291857756,0.0002215291857756,1,1
0.576,0.0,0.81,0.000127227213984204,0.0002115695521357,0.0002115695521357,1,1
0.546,0.0,0.81,0.000125390797393302,0.0002026496807843,0.0002026496807843,1,1
0.471,0.001,0.81,0.000125114823842535,0.0001957559318588,0.0001957559318588,1,1
0.281,0.026,0.81,0.000125792832936393,0.0001910689183947,0.0001910689183947,1,1
0.139,0.073,0.81,0.000126041549840171,0.0001916703657122,0.0001916703657122,1,1
0.013,0.153,0.81,0.000124777522836043,0.0001940951027427,0.0001940951027427,1,1
0.0,0.173,0.81,0.000121510132278203,0.0001998115804488,0.0001998115804488,1,1
0.0,0.106,0.82,0.000126130133942886,0.000204207529492,0.000204207529492,1,1
0.0,0.035,0.82,0.000124501549285276,0.0002041462729486,0.0002041462729486,1,1
0.0,0.003,0.82,0.000146501070486498,0.0001956862644957,0.0001956862644957,1,1
0.0,0.0,0.82,0.00015797271178811,0.0001826862871758,0.0001826862871758,1,1
0.0,0.0,0.82,0.000155148241743846,0.0001652346138875,0.0001652346138875,1,1
0.0,0.0,0.82,0.000139349607732686,0.0001367227951145,0.0001367227951145,1,1
0.0,0.0,0.82,0.000121418141094614,0.0001133545104549,0.0001133545104549,1,1
0.0,0.001,0.82,0.000105183400731625,9.454723253958432e-05,9.454723253958432e-05,1,1
0.0,0.006,0.82,9.80251238160661e-05,0.0001014763074763,0.0001014763074763,1,1
0.0,0.02,0.82,9.45226446779438e-05,0.0001045301487071,0.0001045301487071,1,1
0.0,0.046,0.83,9.15891480457227e-05,0.000112470293027,0.000112470293027,1,1
0.082,0.066,0.83,9.17118029571745e-05,0.000139481917553,0.000139481917553,1,1
0.196,0.033,0.83,9.38241930988435e-05,0.0001931443627247,0.0001931443627247,1,1
0.313,0.013,0.83,9.72823801856082e-05,0.0002314311416234,0.0002314311416234,1,1
0.49,0.005,0.83,9.85327788662414e-05,0.0002387670265238,0.0002387670265238,1,1
0.616,0.002,0.83,0.000101319771020895,0.0002322817184766,0.0002322817184766,1,1
0.641,0.001,0.83,0.000112736899028529,0.0002123431801701,0.0002123431801701,1,1
0.586,0.0,0.83,0.000115336501735131,0.0001968566882533,0.0001968566882533,1,1
0.446,0.0,0.83,0.000118341547065699,0.0001875406166896,0.0001875406166896,1,1
0.402,0.0,0.83,0.000121585088057424,0.0001808382189155,0.0001808382189155,1,1
0.302,0.001,0.84,0.00011747614852379,0.0001749212509565,0.0001749212509565,1,1
0.162,0.015,0.84,0.000113796501180237,0.000175156124522,0.000175156124522,1,1
0.024,0.04,0.84,0.00011849145862414,0.0001783716724322,0.0001783716724322,1,1
0.0,0.064,0.84,0.000115002607809513,0.0001863593568354,0.0001863593568354,1,1
0.0,0.054,0.84,0.000114566501457684,0.0001963761604738,0.0001963761604738,1,1
0.0,0.035,0.84,0.00010878127813421,0.0001978594280077,0.0001978594280077,1,1
0.0,0.024,0.84,0.000137383722068584,0.0001962655709338,0.0001962655709338,1,1
0.0,0.024,0.84,0.000146576026265718,0.0001844290056568,0.0001844290056568,1,1
0.0,0.025,0.84,0.000145908238414481,0.0001650000560224,0.0001650000560224,1,1
0.0,0.041,0.84,0.000133598455217948,0.0001317400722039,0.0001317400722039,1,1
0.0,0.107,0.84,0.00011222583689748,0.0001066470672706,0.0001066470672706,1,1
0.0,0.237,0.84,9.91733100704894e-05,8.919690767027094e-05,8.919690767027094e-05,1,1
0.0,0.362,0.84,8.98958288515138e-05,9.57467134871908e-05,9.57467134871908e-05,1,1
0.0,0.436,0.84,8.6148039890488e-05,9.85657395673427e-05,9.85657395673427e-05,1,1
0.0,0.454,0.84,8.46080393355938e-05,0.0001061043022192,0.0001061043022192,1,1
0.145,0.362,0.84,8.24717996278091e-05,0.0001317281888996,0.0001317281888996,1,1
0.345,0.227,0.84,8.51054731431481e-05,0.0001825993223068,0.0001825993223068,1,1
0.508,0.213,0.84,9.71699465167774e-05,0.0002185824895694,0.0002185824895694,1,1
0.624,0.154,0.84,0.000106914197815444,0.0002252460324692,0.0002252460324692,1,1
0.694,0.085,0.84,0.000113224111593462,0.0002190457345345,0.0002190457345345,1,1
0.723,0.035,0.84,0.000120573185037947,0.0002003021265397,0.0002003021265397,1,1
0.704,0.005,0.84,0.00012064132665542,0.000185752188504,0.000185752188504,1,1
0.643,0.001,0.84,0.000123687256956472,0.0001769835361953,0.0001769835361953,1,1
0.536,0.0,0.84,0.000124290310271109,0.0001707062874614,0.0001707062874614,1,1
0.38,0.009,0.84,0.000117172918326034,0.0001651761559044,0.0001651761559044,1,1
0.199,0.046,0.84,0.000114961722839029,0.0001654235212334,0.0001654235212334,1,1
0.026,0.112,0.84,0.000114355262443517,0.0001684980122028,0.0001684980122028,1,1
0.0,0.158,0.84,0.000112358713051553,0.0001760731331316,0.0001760731331316,1,1
0.0,0.148,0.84,0.00011086641162889,0.0001855447666584,0.0001855447666584,1,1
0.0,0.108,0.83,0.000117619245920484,0.0001870268846041,0.0001870268846041,1,1
0.0,0.065,0.83,0.000141669829807648,0.0001856008304331,0.0001856008304331,1,1
0.0,0.046,0.83,0.000147935451534308,0.0001745170449735,0.0001745170449735,1,1
0.0,0.088,0.83,0.000144695317623458,0.0001561325082646,0.0001561325082646,1,1
0.0,0.186,0.83,0.00013107721537144,0.0001246175238283,0.0001246175238283,1,1
0.0,0.302,0.83,0.000108263401841414,0.0001007256829042,0.0001007256829042,1,1
0.0,0.386,0.83,8.90542798757198e-05,8.605401827894997e-05,8.605401827894997e-05,1,1
0.0,0.437,0.83,8.19096312836552e-05,9.2382916396898e-05,9.2382916396898e-05,1,1
0.0,0.468,0.83,7.72657800528569e-05,9.505155234591912e-05,9.505155234591912e-05,1,1
0.0,0.491,0.83,7.05708661361154e-05,0.0001023709305804,0.0001023709305804,1,1
0.149,0.406,0.83,6.76748473935046e-05,0.0001272201601124,0.0001272201601124,1,1
0.359,0.185,0.83,6.8301750274258e-05,0.0001765238511242,0.0001765238511242,1,1
0.525,0.183,0.83,7.4921708411779e-05,0.0002111464496274,0.0002111464496274,1,1
